"","OBJECTID","FS_UNIT_NA","FS_UNIT_ID","PHYSIOGNOM","USGS_ANDER","USGS_AND_1","LOCAL_ANDE","SAF_COVER_","SRM_COVER_","NVCS_CLASS","NVCS_SUBCL","NVCS_FORMA","NVCS_DIVIS","NVCS_MACRO","NVCS_GROUP","NVCS_ALLIA","NVCS_ASSOC","CULTURAL_C","CULTURAL_S","CULTURAL_F","CULTURAL_1","CULTURAL_G","CULTURAL_2","CULTURAL_T","CULTURAL_3","NVCS_LEGAC","AGGREGATIO","REGIONAL_D","REG_DOMINA","TOTAL_VEGE","TREE_CFA_C","TREE_CFA_V","SHRUB_CFA_","SHRUB_CFA1","CONIFER_CF","HARDWOOD_C","HERBACEOUS","OS_TREE_DI","OS_TREE__1","OS_TREE__2","REGIONAL_1","HARDWOOD_1","TREE_CFA_1","OS_TREE__3","OS_TREE__4","OS_TREE__5","REGIONAL_2","HERBACEO_1","SHRUB_CF_1","LOCAL_CLAS","LOCAL_CL_1","LOCAL_CL_2","LOCAL_CL_3","LOCAL_CL_4","LOCAL_CL_5","LOCAL_OS_T","LOCAL_OS_1","LOCAL_OS_2","MAP_UPDATE","UPDATE_COM","SOURCE_DAT","SOURCE_D_1","SOURCE_D_2","REV_DATE","DATA_SOURC","ACCURACY","ECOREGION_","ECOREGION1","ECOREGIO_1","ECOREGIO_2","ECOREGIO_3","CALVEGZONE","TILE","COVERTYPE","R05_DATA_S","CAUSE_DATE","PROD","CANOPYSTRU","REFORESTAT","ORIGIN_YEA","CWHR_LIFEF","CWHR_TYPE","CWHR_SIZE","CWHR_DENSI","SOURCE_D_3","CON_CFA","HDW_CFA","SHB_CFA","TOTAL_TREE","OS_TREE__6","OS_TREE__7","ORIG_FID","combined_c","tree_shrub","prefire","postfire","centroid_l","Shape_Leng","Shape_Area","random_sor","aspect_30m","cwd","dem_30m","insolation_30m","rain_30m","rdnbr_2007","slope_30m","tmax_30m","tmean_30m","tmin_30m","TPI_five_30m","TPI_queen_30m","TWI_30m","vpd_aug","vpd_jan","years_since_burn_30m"
"711","712",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"15",0,NA,"QC","01","01","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_CON","SMC","4","P","2010/08/23","25","05",NA,"35","15","15","3945","_20_","40_","75_100","75_100","34.7080144592395, -119.609149392333",1099.99925266,10750.0044679,0.205335,77.8645342418126,820.913648332868,1692.18504987444,1110999.71875,922.070007324219,326.859052385603,33.479916027614,19.2600002288818,13.2799997329712,7.30000019073486,-2.08502972977502,-0.798039988747665,6.50474224771772,32.2929439544678,8.87002290998186,93
"712","713",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_MIX","MHC","4","M","2010/08/23","15","35",NA,"55","15","15","3946","_20_","40_","75_100","75_100","34.7014243500843, -119.597788395628",390.000319632,4800.0042049,0.0832686,102.825749397278,737.831095377604,1755.52689615885,1040599.34375,1002.76000976562,82.8842649857203,31.4377600351969,18.3099994659424,12.4499998092651,6.59000015258789,-0.807506429652373,-0.30728687953039,6.06349778175354,31.0517225265503,8.51113684972127,93
"713","714",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","01","01","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_CON","SMC","4","P","2010/08/23","25","05",NA,"35","25","15","3947","_20_","40_","25_75","25_75","34.7065907065038, -119.603884909702",380.000518063,6249.9948424,0.0519918,322.734298706055,767.980478922526,1659.88680013021,926858.53125,902.260009765625,265.189175923665,40.1174672444661,19.6399993896484,13.3999996185303,7.15999984741211,0.115691011150678,0.0388782632847627,4.14813152949015,32.9249203999837,9.07764959335327,93
"714","715",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","M","2010/08/23","15","25",NA,"45","25","15","3948","_20_","40_","1_25","1_25","34.7084821556714, -119.613612399965",1100.00105492,34475.0075763,0.701985,63.6736148932041,797.840713892228,1758.85726850461,1189090.16346154,916.471045860877,355.909508729592,35.0721755394569,18.318034685575,12.4524787756113,6.58692287787413,-0.520309920757054,-0.196200465735717,5.44772148132324,31.0476656693679,8.65405324789194,93
"715","716",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"15",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_CON","SMC","4","M","2010/08/23","25","15",NA,"45","15","15","3949","_20_","40_","75_100","75_100","34.6984660410086, -119.591667156069",799.999938211,15650.0103013,0.524436,307.48333146837,733.862199571398,1712.94002956814,1014568.39930556,1038.0400390625,237.691495683458,32.1913746727837,18.8099994659424,13.0699996948242,7.32999992370605,-0.94326139986515,-0.332302141106791,5.51082465383742,30.1791099972195,8.52922683291965,93
"716","717",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"15",0,NA,"QC","20","20","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_CON","SMC","4","M","2010/08/23","25","15",NA,"45","15","15","3949","_20_","40_","75_100","75_100","34.7077520373784, -119.608112736255",929.998644619,20125.0019112,0.0655729,74.1571089137684,814.18598799272,1663.24144398082,1033141.78693182,922.070007324219,104.01216879758,35.6487195275047,19.2600002288818,13.2799997329712,7.30000019073486,-0.286320228468288,-0.103132759644227,4.71257561987097,32.8013191223145,8.95119580355558,93
"717","718",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"25",0,NA,"QC","01","01","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_CON","SMC","4","P","2010/08/23","25","05",NA,"35","25","07","3950","_20_","40_","25_75","25_75","34.7022943668461, -119.597358528416",1089.99955295,20225.0057352,0.728851,292.019101229581,730.932284268466,1711.90416370739,1068440.63068182,1002.76000976562,188.794961409135,35.1029309359464,18.3099994659424,12.4499998092651,6.59000015258789,0.600386182184924,0.233093101531267,4.40703216466037,31.7837139476429,8.6359336159446,93
"718","719",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","M","2010/08/23","15","35",NA,"55","15","15","3951","_20_","40_","75_100","75_100","34.6962771708381, -119.620500136424",1870.00058931,22549.9900353,0.369332,68.2435347100963,726.212903893512,1584.0818136464,1338507.93206522,964.064856487772,448.823920540188,20.7131853518279,18.2263281449028,12.731690697048,7.22705306177554,-1.57199141512746,-0.585634459943875,6.99149873982305,28.3043568652609,8.57576714391294,74
"719","720",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","M","2010/08/23","15","35",NA,"55","15","15","3951","_20_","40_","75_100","75_100","34.6997241091748, -119.622449761205",1139.99955466,28500.0141617,0.828018,97.5076845230595,755.857732957409,1610.71685594128,1351301.99193548,965.969970703125,471.837026780651,22.6034933828538,18.2299995422363,12.7399997711182,7.23999977111816,-0.591226323838196,-0.224045673205007,5.56932092482044,27.9337090523012,8.47287817924253,74
"720","721",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","M","2010/08/23","15","35",NA,"55","15","15","3951","_20_","40_","25_75","25_75","34.7091254655713, -119.618344156424",840.000441421,17800.0164404,0.527981,57.0466560564543,786.303505345395,1843.52820466694,1114829.91447368,915.710021972656,150.244433754369,31.4507403122751,18.1900005340576,12.3400001525879,6.48999977111816,0.211850530614978,0.0782129815534541,4.91429712897853,29.9363685407137,8.4909967121325,93
"721","722",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","45",NA,"65","15","15","3952","_20_","80_","75_100","75_100","34.6976054651094, -119.619634868673",780.001638722,15350.0090248,0.599333,127.53977394104,742.286393907335,1548.61190456814,1426890.23611111,953.599975585938,322.398742675781,24.4274391068353,18.2299995422363,12.789999961853,7.34000015258789,-1.35142235457897,-0.485662477711837,5.86627356211344,28.150625122918,8.62776565551758,74
"722","723",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","45",NA,"65","15","15","3952","_20_","80_","25_75","25_75","34.7050095519327, -119.591562611641",684.332050726,9407.06284512,0.603219,292.285498725043,750.079535590278,1643.14198133681,1145482.88888889,901.867411295573,241.388446384006,27.5493549770779,19.8211116790771,13.3107404708862,6.79074070188734,-0.401870558866196,-0.159174042443434,5.06926865047879,33.1113671196832,8.52059862348768,93
"723","724",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","45",NA,"65","15","15","3952","_20_","80_","25_75","25_75","34.7099163333216, -119.618187797729",1240.00056102,15449.9936044,0.246731,59.1946321063571,778.081264919705,1727.2825656467,1027092.05555556,904.886871337891,103.574129415883,34.8007569842868,18.3437042236328,12.4400001631843,6.53537016444736,-1.62223079635037,-0.620636271105872,5.69024348258972,31.0181937747531,8.73522800869412,93
"724","725",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","45",NA,"65","15","15","3952","_20_","80_","75_100","75_100","34.7337003107778, -119.611512985285",1219.99865858,11925.0006457,0.285374,106.644214336689,924.251755934495,1426.53301532452,1344284.05769231,591.380779559796,520.091312115009,27.4728820507343,20.872307410607,13.0723081001869,5.26384625068078,-1.6819442327206,-0.610484196016422,5.76788728053753,39.5161112271822,9.16777860201322,93
"725","726",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","15","15","3953","_20_","80_","0","0","34.705376080831, -119.595660965744",820.000739329,19874.9956361,0.689183,299.817596435547,752.943054199219,1639.1309753418,1197714.74375,898.72561340332,193.544246292114,27.9057355880737,19.7781112670898,13.3497774600983,6.91516664028168,-0.489339199848473,-0.190377471968532,5.02212798595428,33.0776769638062,8.7716703414917,93
"726","727",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","15","15","3953","_20_","80_","1_25","1_25","34.7065774593183, -119.597696126646",830.002139949,18600.0043966,0.676856,306.992547171456,759.249697730655,1632.06128510975,1142494.4077381,902.260009765625,237.835523696173,27.052343868074,19.6399993896484,13.3999996185303,7.15999984741211,-0.464617051272875,-0.183774350122327,5.06651986212957,33.5087988717215,9.04066925957089,93
"727","728",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"15",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","15","15","3953","_20_","80_","25_75","25_75","34.7167541516222, -119.613558944382",840.000340344,11100.0094882,0.988363,255.657871791295,786.92287336077,1546.9750453404,1304250.95535714,795.683820452009,153.76368018559,27.7901966912406,19.8785716465541,13.4200000762939,6.95238099779402,-1.08167278340885,-0.404825966273035,5.31915714059557,35.4624933515276,9.17091015407017,93
"728","729",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"40",0,NA,0,"40",NA,NA,"15",0,NA,"QC","20","20","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","31",0,"200","260","M262","M262B","M262Ba","7","48","MIX","TM","1997/08/28","P",NA,NA,0,"WHR_CON","SMC","4","M","2010/08/23","35","15",NA,"55","15","07","3954","_40_","40_","75_100","75_100","34.708581139617, -119.611800088909",609.999829008,14250.0055375,0.162156,278.785486557904,802.047054515165,1709.05654009651,955448.125,921.820596133961,192.388067806468,33.9312940485337,19.2180394565358,13.2431370230282,7.26823545904721,-0.23185860705288,-0.0877117995063172,5.18692664539113,31.7059733446907,8.76483917236328,93
"729","730",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","80","80","07",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","D","2010/08/23","25","65",NA,"95","25","07","3955","_20_","80_","75_100","75_100","34.7134053413057, -119.618379696157",440.00082094,4475.00399215,0.581388,47.3519821166992,779.105911254883,1626.31927490234,1176413.359375,798.820007324219,53.1498136520386,24.6567969322205,19.8500003814697,13.4200000762939,6.98000001907349,-1.79233461618423,-0.637390561401844,6.736452460289,32.3049421310425,9.02072095870972,93
"730","731",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","45",NA,"65","25","15","3956","_20_","80_","25_75","25_75","34.7037874065657, -119.581778195537",1009.99784811,13174.9957512,0.239769,68.3080246607463,786.846219889323,1500.90573730469,1420135.16666667,1039.84446614583,569.648502604167,13.689263010025,19.5533331553141,13.5399997075399,7.51666660308838,-0.467691151689117,-0.174761621840298,6.58440459569295,33.7348052978516,9.00624472300212,93
"731","732",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","25","15","3957","_20_","80_","25_75","25_75","34.7029104520349, -119.581394284938",759.9986362,13099.9934944,0.867975,234.912688700358,789.43310953776,1517.66456705729,1490864.35833333,1057.78002929688,394.19496866862,10.0318903287252,19.4899997711182,13.5299997329712,7.55999994277954,-0.0225314716498057,-0.0135955820480982,6.06078260739644,33.6229072570801,9.03343283335368,93
"732","733",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","25","15","3957","_20_","80_","25_75","25_75","34.7068448250838, -119.591101374176",1529.99767315,20575.0117691,0.633693,78.9581725597382,762.583943684896,1583.46429443359,1351507.828125,896.630004882812,321.13978989919,19.2230343023936,19.8600006103516,13.3199996948242,6.76999998092651,-0.572719438001513,-0.203192038927227,6.16534022490184,33.8729457855225,8.52038741111755,93
"733","734",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","25","15","3957","_20_","80_","1_25","1_25","34.7070041324639, -119.596318716968",1159.99995548,15249.9978837,0.781147,85.1096772025613,765.282643037684,1607.47404210708,1406145.28676471,900.714517032399,606.312967637006,18.4251150804407,19.7003918816062,13.37803885516,7.05294106988346,-0.582249877207419,-0.228140245753286,6.12133501557743,33.8894083359662,8.95882858949549,93
"734","735",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","25","15","3957","_20_","80_","1_25","1_25","34.7087913205129, -119.601102435478",1129.99935398,24425.0090175,0.735572,288.386880097566,778.764759205006,1568.03195077402,1044571.04398148,902.260009765625,145.149983865243,31.0225886592159,19.6399993896484,13.3999996185303,7.15999984741211,-0.114861127403047,-0.0447427249358346,5.33013696140713,34.1178888391565,9.37296309294524,93
"735","736",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","25","15","3957","_20_","80_","25_75","25_75","34.7112144452102, -119.605167298985",699.99973329,11875.0061932,0.0250332,86.4206797281901,800.167496744792,1513.90362955729,1352950.7,922.070007324219,168.093337504069,15.7097792307536,19.2600002288818,13.2799997329712,7.30000019073486,-0.746897605061531,-0.275382710496585,7.20895964304606,34.581086730957,8.99497566223144,93
"736","737",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_HDW","MHW","4","D","2010/08/23","15","55",NA,"75","25","15","3957","_20_","80_","1_25","1_25","34.7099305325751, -119.599644180994",1459.99716971,15500.0042245,0.539572,272.144245820887,803.063390395221,1486.93382352941,1116037.38235294,895.37843951057,218.06840245864,25.5715654036578,19.6698033949908,13.4058819939108,7.14196064892937,-1.13717190307729,-0.395684338667813,5.62055329715504,35.4035287744859,9.19285796670353,93
"737","738",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","D","2010/08/23","25","55",NA,"85","25","15","3958","_20_","80_","1_25","1_25","34.7100495834628, -119.610932659263",749.997237539,10750.0008141,0.721676,115.598033558239,784.224492853338,1630.99782492898,1489307.98863636,922.070007324219,150.158931732178,27.2446238777854,19.2600002288818,13.2799997329712,7.30000019073486,-0.808952564542944,-0.28166923197833,6.16443967819214,32.7778979214755,8.83119591799649,93
"738","739",NA,NA,NA,"4","43",NA,"243","004","C01","S15","F008","D192","M023","G344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","MP",NA,NA,"80",0,NA,0,"20",NA,NA,"25",0,NA,"QC","40","40","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"AC",NA,2010,8,23,"2010/08/16","30",0,"200","260","M262","M262B","M262Ba","7","48","MIX","DNC","2010/08/23","P",NA,NA,0,"WHR_MIX","MHC","4","D","2010/08/23","25","55",NA,"85","25","15","3958","_20_","80_","25_75","25_75","34.7097531739663, -119.601617207864",1099.99905236,17224.9991384,0.541248,111.336353846959,792.722978864397,1512.40426781064,1411041.92261905,902.260009765625,297.169780912853,22.8067407608032,19.6399993896484,13.3999996185303,7.15999984741211,-0.86907085776329,-0.313405349850655,5.9645821480524,34.6838213602702,9.259675071353,93
